timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1780138865392,217,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-32,text,true,,938,356,200,200,https://restful-booker.herokuapp.com/booking/6965,217,0,0
1780138865456,211,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-71,text,true,,747,295,200,200,https://restful-booker.herokuapp.com/booking/6926,211,0,0
1780138865502,209,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-125,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/7106,209,0,0
1780138865514,207,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-146,text,true,,747,295,200,200,https://restful-booker.herokuapp.com/booking/6916,207,0,0
1780138865517,220,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-57,text,true,,957,555,200,200,https://restful-booker.herokuapp.com/booking,220,0,0
1780138865531,213,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-172,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/7119,213,0,0
1780138865541,206,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-85,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,206,0,0
1780138865595,204,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-143,text,true,,747,265,200,200,https://restful-booker.herokuapp.com/ping,204,0,0
1780138865601,203,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-66,text,true,,743,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,203,0,0
1780138865606,212,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-92,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/7058,212,0,0
1780138865654,206,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-134,text,true,,747,265,200,200,https://restful-booker.herokuapp.com/ping,206,0,0
1780138865664,208,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-51,text,true,,934,356,200,200,https://restful-booker.herokuapp.com/booking/6988,208,0,0
1780138865199,673,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-104,text,true,,957,555,200,200,https://restful-booker.herokuapp.com/booking,673,0,429
1780138865680,217,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-53,text,true,,957,555,200,200,https://restful-booker.herokuapp.com/booking,217,0,0
1780138865682,215,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-43,text,true,,957,555,200,200,https://restful-booker.herokuapp.com/booking,215,0,0
1780138865691,218,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-82,text,true,,747,295,200,200,https://restful-booker.herokuapp.com/booking/6909,218,0,0
1780138865688,221,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-117,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/7072,221,0,0
1780138865693,216,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-199,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,216,0,0
1780138865250,670,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-106,text,true,,934,356,200,200,https://restful-booker.herokuapp.com/booking/6971,670,0,447
1780138865273,647,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-116,text,true,,957,555,200,200,https://restful-booker.herokuapp.com/booking,647,0,439
1780138865728,219,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-164,text,true,,747,295,200,200,https://restful-booker.herokuapp.com/booking/6921,219,0,0
1780138865728,219,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-167,text,true,,934,356,200,200,https://restful-booker.herokuapp.com/booking/6989,219,0,0
1780138865729,219,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-56,text,true,,957,555,200,200,https://restful-booker.herokuapp.com/booking,219,0,0
1780138865747,205,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-45,text,true,,747,295,200,200,https://restful-booker.herokuapp.com/booking/6961,205,0,0
1780138865752,220,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-184,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,220,0,0
1780138865774,221,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-127,text,true,,934,356,200,200,https://restful-booker.herokuapp.com/booking/6986,221,0,0
1780138865816,214,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-54,text,true,,957,555,200,200,https://restful-booker.herokuapp.com/booking,214,0,0
1780138865821,209,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-22,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,209,0,0
1780138865841,199,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-90,text,true,,747,265,200,200,https://restful-booker.herokuapp.com/ping,199,0,0
1780138865834,206,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-5,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,206,0,0
1780138865950,209,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-39,text,true,,747,295,200,200,https://restful-booker.herokuapp.com/booking/6964,209,0,0
1780138865969,201,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-55,text,true,,934,356,200,200,https://restful-booker.herokuapp.com/booking/7020,201,0,0
1780138865984,228,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-80,text,true,,743,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,228,0,0
1780138865999,214,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-177,text,true,,743,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,214,0,0
1780138866033,222,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-197,text,true,,743,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,222,0,0
1780138866054,222,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-185,text,true,,747,265,200,200,https://restful-booker.herokuapp.com/ping,222,0,0
1780138866050,226,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-190,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,226,0,0
1780138866069,212,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-181,text,true,,743,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,212,0,0
1780138866073,208,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-169,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/7088,208,0,0
1780138866082,215,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-17,text,true,,743,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,215,0,0
1780138866087,231,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-157,text,true,,747,265,200,200,https://restful-booker.herokuapp.com/ping,231,0,0
1780138866154,235,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-155,text,true,,747,265,200,200,https://restful-booker.herokuapp.com/ping,235,0,0
1780138866171,224,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-159,text,true,,743,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,224,0,0
1780138866244,207,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-64,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,207,0,0
1780138866244,219,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-126,text,true,,957,555,200,200,https://restful-booker.herokuapp.com/booking,219,0,0
1780138866274,210,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-44,text,true,,747,265,200,200,https://restful-booker.herokuapp.com/ping,210,0,0
1780138866298,212,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-28,text,true,,934,356,200,200,https://restful-booker.herokuapp.com/booking/6992,212,0,0
1780138866292,219,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-77,text,true,,934,356,200,200,https://restful-booker.herokuapp.com/booking/7002,219,0,0
1780138866312,206,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-88,text,true,,747,265,200,200,https://restful-booker.herokuapp.com/ping,206,0,0
1780138866309,209,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-132,text,true,,743,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,209,0,0
1780138866316,212,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-83,text,true,,747,295,200,200,https://restful-booker.herokuapp.com/booking/6898,212,0,0
1780138866325,213,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-189,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,213,0,0
1780138866369,217,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-178,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/7146,217,0,0
1780138866387,209,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-171,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/7083,209,0,0
1780138866396,214,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-96,text,true,,957,555,200,200,https://restful-booker.herokuapp.com/booking,214,0,0
1780138866438,217,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-9,text,true,,747,265,200,200,https://restful-booker.herokuapp.com/ping,217,0,0
1780138866440,219,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-162,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/7124,219,0,0
1780138866460,205,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-70,text,true,,957,555,200,200,https://restful-booker.herokuapp.com/booking,205,0,0
1780138866507,217,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-87,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,217,0,0
1780138866485,239,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-122,text,true,,957,555,200,200,https://restful-booker.herokuapp.com/booking,239,0,0
1780138866571,196,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-86,text,true,,747,265,200,200,https://restful-booker.herokuapp.com/ping,196,0,0
1780138866585,213,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-156,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,213,0,0
1780138866623,212,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-30,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/7092,212,0,0
1780138866629,212,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-50,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/7074,212,0,0
1780138866672,212,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-128,text,true,,934,356,200,200,https://restful-booker.herokuapp.com/booking/7013,212,0,0
1780138866724,209,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-186,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/7143,209,0,0
1780138866725,219,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-107,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/7134,219,0,0
1780138866740,213,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-58,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/7079,213,0,0
1780138866749,228,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-4,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,228,0,0
1780138866320,666,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-113,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/7085,666,0,440
1780138866790,223,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-192,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,223,0,0
1780138866804,213,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-149,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,213,0,0
1780138866807,210,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-75,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,210,0,0
1780138866794,234,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-19,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,234,0,0
1780138866810,220,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-24,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/7137,220,0,0
1780138866811,219,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-8,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/7069,219,0,0
1780138866808,222,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-144,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,222,0,0
1780138866842,203,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-102,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/7139,203,0,0
1780138866900,216,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-33,text,true,,747,295,200,200,https://restful-booker.herokuapp.com/booking/6976,216,0,0
1780138866902,214,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-170,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/7056,214,0,0
1780138866995,220,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-89,text,true,,747,295,200,200,https://restful-booker.herokuapp.com/booking/6902,220,0,0
1780138867050,202,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-60,text,true,,747,295,200,200,https://restful-booker.herokuapp.com/booking/6949,202,0,0
1780138867062,234,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-99,text,true,,934,356,200,200,https://restful-booker.herokuapp.com/booking/7006,234,0,0
1780138867103,229,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-194,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,229,0,0
1780138867110,227,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-160,text,true,,747,295,200,200,https://restful-booker.herokuapp.com/booking/6938,227,0,0
1780138867187,203,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-198,text,true,,957,555,200,200,https://restful-booker.herokuapp.com/booking,203,0,0
1780138867229,206,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-95,text,true,,747,295,200,200,https://restful-booker.herokuapp.com/booking/6948,206,0,0
1780138867229,214,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-105,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/7075,214,0,0
1780138867310,213,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-124,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/7141,213,0,0
1780138867357,214,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-179,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/7133,214,0,0
1780138867357,221,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-15,text,true,,957,555,200,200,https://restful-booker.herokuapp.com/booking,221,0,0
1780138867370,210,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-97,text,true,,747,295,200,200,https://restful-booker.herokuapp.com/booking/6924,210,0,0
1780138866950,630,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-108,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/7150,630,0,427
1780138867380,209,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-150,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,209,0,0
1780138867388,251,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-47,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/7082,251,0,0
1780138867462,204,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-74,text,true,,938,555,200,200,https://restful-booker.herokuapp.com/booking/7090,204,0,0
1780138867457,228,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-110,text,true,,755,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,228,0,0
1780138867475,226,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-81,text,true,,759,265,200,200,https://restful-booker.herokuapp.com/ping,226,0,0
1780138867016,685,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-10,text,true,,782,343,200,200,https://restful-booker.herokuapp.com/auth,685,0,450
1780138867509,219,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-145,text,true,,755,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,219,0,0
1780138867533,205,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-180,text,true,,755,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,205,0,0
1780138867546,215,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-25,text,true,,759,295,200,200,https://restful-booker.herokuapp.com/booking/6956,215,0,0
1780138867559,207,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-135,text,true,,940,273,200,200,https://restful-booker.herokuapp.com/booking/7154,207,0,0
1780138867577,210,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-154,text,true,,755,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,210,0,0
1780138867602,211,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-130,text,true,,940,273,200,200,https://restful-booker.herokuapp.com/booking/7167,211,0,0
1780138867587,226,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-115,text,true,,969,555,200,200,https://restful-booker.herokuapp.com/booking,226,0,0
1780138867602,227,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-78,text,true,,782,343,200,200,https://restful-booker.herokuapp.com/auth,227,0,0
1780138867628,223,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-48,text,true,,938,555,200,200,https://restful-booker.herokuapp.com/booking/7091,223,0,0
1780138867723,218,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-63,text,true,,969,555,200,200,https://restful-booker.herokuapp.com/booking,218,0,0
1780138867327,640,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-119,text,true,,940,273,200,200,https://restful-booker.herokuapp.com/booking/7130,640,0,430
1780138867834,208,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-200,text,true,,782,343,200,200,https://restful-booker.herokuapp.com/auth,208,0,0
1780138867842,205,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-59,text,true,,969,555,200,200,https://restful-booker.herokuapp.com/booking,205,0,0
1780138867873,222,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-140,text,true,,782,343,200,200,https://restful-booker.herokuapp.com/auth,222,0,0
1780138867877,229,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-120,text,true,,946,356,200,200,https://restful-booker.herokuapp.com/booking/6996,229,0,0
1780138867882,224,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-68,text,true,,782,343,200,200,https://restful-booker.herokuapp.com/auth,224,0,0
1780138867920,201,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-62,text,true,,938,555,200,200,https://restful-booker.herokuapp.com/booking/7118,201,0,0
1780138867934,199,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-61,text,true,,946,356,200,200,https://restful-booker.herokuapp.com/booking/7047,199,0,0
1780138868014,209,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-52,text,true,,940,273,200,200,https://restful-booker.herokuapp.com/booking/7147,209,0,0
1780138868043,202,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-49,text,true,,938,555,200,200,https://restful-booker.herokuapp.com/booking/7076,202,0,0
1780138867563,694,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-14,text,true,,782,343,200,200,https://restful-booker.herokuapp.com/auth,694,0,457
1780138867641,625,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-7,text,true,,755,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,625,0,413
1780138868072,216,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-103,text,true,,759,295,200,200,https://restful-booker.herokuapp.com/booking/6966,216,0,0
1780138868074,214,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-111,text,true,,969,555,200,200,https://restful-booker.herokuapp.com/booking,214,0,0
1780138868078,216,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-141,text,true,,755,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,216,0,0
1780138868090,212,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-1,text,true,,755,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,212,0,0
1780138868111,203,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-123,text,true,,938,555,200,200,https://restful-booker.herokuapp.com/booking/7095,203,0,0
1780138868181,197,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-69,text,true,,755,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,197,0,0
1780138868194,221,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-91,text,true,,946,356,200,200,https://restful-booker.herokuapp.com/booking/7023,221,0,0
1780138868214,216,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-182,text,true,,755,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,216,0,0
1780138868231,204,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-147,text,true,,759,265,200,200,https://restful-booker.herokuapp.com/ping,204,0,0
1780138868235,211,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-163,text,true,,759,265,200,200,https://restful-booker.herokuapp.com/ping,211,0,0
1780138867814,669,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-11,text,true,,969,555,200,200,https://restful-booker.herokuapp.com/booking,669,0,452
1780138868275,208,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-72,text,true,,782,343,200,200,https://restful-booker.herokuapp.com/auth,208,0,0
1780138868369,204,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-148,text,true,,759,265,200,200,https://restful-booker.herokuapp.com/ping,204,0,0
1780138867893,680,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-112,text,true,,938,555,200,200,https://restful-booker.herokuapp.com/booking/7098,680,0,455
1780138868349,224,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-46,text,true,,969,555,200,200,https://restful-booker.herokuapp.com/booking,224,0,0
1780138868397,212,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-93,text,true,,946,356,200,200,https://restful-booker.herokuapp.com/booking/7055,212,0,0
1780138868489,226,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-165,text,true,,755,295,200,200,https://restful-booker.herokuapp.com/booking/7005,226,0,0
1780138868562,208,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-109,text,true,,942,356,200,200,https://restful-booker.herokuapp.com/booking/7042,208,0,0
1780138868155,699,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-13,text,true,,965,555,200,200,https://restful-booker.herokuapp.com/booking,699,0,461
1780138868692,218,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-41,text,true,,751,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,218,0,0
1780138868727,223,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-161,text,true,,755,295,200,200,https://restful-booker.herokuapp.com/booking/6967,223,0,0
1780138868757,218,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-153,text,true,,755,265,200,200,https://restful-booker.herokuapp.com/ping,218,0,0
1780138868773,203,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-176,text,true,,751,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,203,0,0
1780138868800,213,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-31,text,true,,755,265,200,200,https://restful-booker.herokuapp.com/ping,213,0,0
1780138868810,209,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-195,text,true,,965,555,200,200,https://restful-booker.herokuapp.com/booking,209,0,0
1780138868809,216,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-191,text,true,,965,555,200,200,https://restful-booker.herokuapp.com/booking,216,0,0
1780138868374,671,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-121,text,true,,936,273,200,200,https://restful-booker.herokuapp.com/booking/7158,671,0,431
1780138868841,226,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-79,text,true,,755,265,200,200,https://restful-booker.herokuapp.com/ping,226,0,0
1780138868405,677,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-6,text,true,,778,343,200,200,https://restful-booker.herokuapp.com/auth,677,0,459
1780138868873,215,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-137,text,true,,936,273,200,200,https://restful-booker.herokuapp.com/booking/7174,215,0,0
1780138868885,207,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-98,text,true,,755,295,200,200,https://restful-booker.herokuapp.com/booking/6934,207,0,0
1780138868897,206,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-21,text,true,,755,265,200,200,https://restful-booker.herokuapp.com/ping,206,0,0
1780138868954,213,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-139,text,true,,751,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,213,0,0
1780138868983,210,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-193,text,true,,778,343,200,200,https://restful-booker.herokuapp.com/auth,210,0,0
1780138869000,227,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-183,text,true,,778,343,200,200,https://restful-booker.herokuapp.com/auth,227,0,0
1780138869025,211,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-152,text,true,,755,265,200,200,https://restful-booker.herokuapp.com/ping,211,0,0
1780138869066,207,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-167,text,true,,755,295,200,200,https://restful-booker.herokuapp.com/booking/6989,207,0,0
1780138868651,633,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-2,text,true,,751,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,633,0,429
1780138869071,213,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-129,text,true,,934,555,200,200,https://restful-booker.herokuapp.com/booking/7103,213,0,0
1780138869078,206,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-73,text,true,,965,555,200,200,https://restful-booker.herokuapp.com/booking,206,0,0
1780138869109,208,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-85,text,true,,751,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,208,0,0
1780138869167,223,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-133,text,true,,965,555,200,200,https://restful-booker.herokuapp.com/booking,223,0,0
1780138869155,248,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-100,text,true,,942,356,200,200,https://restful-booker.herokuapp.com/booking/7001,248,0,0
1780138869178,225,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-53,text,true,,936,273,200,200,https://restful-booker.herokuapp.com/booking/7184,225,0,0
